cph,easting,northing,cattle,pigs,sheep,goats,deer
8/317/6500,381200,506000,0,0,640,0,0
8/317/6501,380100,507000,0,0,641,0,0
8/320/6506,377900,508100,0,0,196,0,0
8/309/6523,367600,518900,26,0,0,0,0
8/395/6521,362700,512900,0,0,31,0,0
8/405/6532,363100,511400,54,0,451,0,0
8/317/6502,377300,510300,0,0,146,0,0
8/335/6511,378800,511000,53,0,103,0,0
8/335/6508,378800,510500,0,0,23,0,0
8/335/6507,379200,510100,8,0,0,0,0
8/395/6522,361500,512800,0,0,47,0,0
8/395/6550,363000,516500,0,0,214,0,0
8/335/6515,378200,510800,0,0,6,0,0
8/319/6505,381200,510200,10,0,317,0,0
8/334/6513,379600,510300,0,0,24,0,0
8/319/6507,379100,510600,0,0,8,0,0
8/319/6508,378880,511150,0,0,6,0,0
8/319/6534,382200,511800,0,0,20,0,0
8/334/6516,375800,504400,0,0,18,0,0
8/329/6509,375500,504100,0,0,158,0,0
8/323/6501,375500,504700,0,0,56,0,0
8/329/6511,376000,504800,6,0,183,0,0
8/334/6001,376300,504500,0,0,764,0,0
8/319/6528,381100,511400,36,0,0,0,0
8/319/6518,382400,511200,16,0,214,0,0
8/136/6504,367600,516200,0,0,30,0,0
8/416/6502,367200,516800,22,0,109,0,0
8/311/6502,380300,513900,35,0,0,0,0
8/327/6512,383400,511000,0,0,191,0,0
8/327/6513,383700,510400,43,0,565,0,0
8/416/6000,367300,516700,0,0,2,0,0
8/327/6515,386600,512900,0,0,90,0,0
8/327/6535,383800,511900,0,0,3,0,0
8/315/85,367200,514300,0,0,4,0,0
8/309/6527,366000,514100,21,0,0,0,0
8/320/6520,379800,511700,0,0,25,0,0
8/313/6503,370900,520000,0,0,84,0,0
8/335/6524,386000,514800,25,0,820,0,0
8/313/6505,372200,510100,45,0,609,0,0
8/313/6506,372400,509900,11,0,0,0,0
8/320/6525,372400,504200,0,0,52,0,0
8/317/6505,377100,510300,0,0,35,0,0
8/322/6505,376300,510100,80,0,261,0,0
8/315/6521,366500,511200,0,0,130,0,0
8/315/6522,367700,513200,0,0,19,0,0
8/320/6523,376500,509600,58,0,47,0,0
8/320/6524,376000,509800,0,0,21,0,0
8/311/6503,382600,514800,4,0,227,0,0
8/311/6504,380600,513700,0,0,358,0,0
8/333/6519,374900,516200,0,0,112,0,0
8/327/6518,386300,513200,0,0,195,0,0
8/315/6524,366400,511400,0,0,98,0,0
8/327/6519,388500,515000,0,0,117,0,0
8/315/6525,370500,509600,0,0,657,0,0
8/315/6527,369400,509600,0,0,217,0,0
8/313/6000,370700,507600,0,0,196,0,0
8/329/6514,369200,505400,21,0,37,0,0
8/411/6503,369000,505500,0,0,79,0,0
8/329/6517,368200,505200,0,0,116,0,0
8/329/6516,368600,505100,0,0,12,0,0
8/329/6515,368000,505300,9,0,90,0,0
8/325/6510,377400,506300,66,0,0,0,0
8/169/6500,361500,535700,16,0,387,0,0
31/338/6504,385100,549700,0,0,276,0,0
31/338/6615,385500,551500,0,0,104,0,0
31/372/6502,389000,552000,0,0,317,0,0
31/372/6503,390000,553000,0,0,410,0,0
31/372/6500,391600,553000,0,0,182,0,0
12/40/6500,415300,523500,54,0,382,0,0
12/175/6500,390500,554000,0,0,78,0,0
12/22/6502,409200,517300,20,0,323,5,0
31/534/21,399600,579700,164,0,1210,0,0
12/14/6508,395800,525300,0,0,16,0,0
12/140/6501,395600,525200,0,0,26,0,0
12/189/6512,408600,542500,0,0,90,0,0
12/54/6506,405500,530500,0,0,282,0,0
12/699/6502,394800,518700,0,0,186,0,0
12/31/6001,416600,524500,0,1,8,0,0
12/55/6002,418800,525400,0,0,0,2,0
31/56/6000,401200,583400,0,0,2,0,0
12/32/6501,418600,522800,0,0,35,0,0
12/699/6504,392800,519000,28,0,188,0,0
12/699/6505,393800,518800,0,0,168,0,0
12/603/6506,393000,520700,0,0,367,0,0
31/525/6500,414000,591000,0,0,113,0,0
4/566/6500,450100,526400,67,0,162,0,0
4/755/6500,448200,524900,0,0,1,1,0
4/754/6001,448200,524900,0,2,0,0,0
4/754/6002,447900,524700,0,0,0,1,0
4/754/6000,448200,524900,0,3,2,1,0
12/101/6000,421200,515900,0,0,0,2,0
31/69/6505,382200,579700,8,0,634,0,0
48/533/6500,439600,505500,356,0,0,0,0
12/89/6000,420200,519200,0,0,0,2,0
12/274/57,411400,539900,0,0,2,0,0
48/532/13,443800,497500,0,0,38,0,0
12/175/320,404600,551900,0,0,1,1,0
12/31/167,424000,531100,1,0,0,0,0
4/755/6001,448200,524900,0,0,0,2,0
48/18/6505,444600,497600,35,0,81,0,0
48/434/6505,445200,498000,37,0,346,0,0
48/18/30,444400,497500,0,0,100,0,0
48/434/6506,444600,500200,0,723,0,0,0
48/434/6504,445400,501300,0,0,56,0,0
48/19/4,441700,498200,53,0,0,0,0
12/123/12,425200,531200,0,0,3,0,0
12/23/6500,412900,517100,268,0,597,0,0
12/31/420,416900,534200,0,0,2,0,0
31/411/89,379300,549900,8,0,10,0,0
31/338/6510,382700,556600,110,0,77,0,0
31/338/358,382800,556500,0,0,99,0,0
31/338/6508,382700,553700,66,0,161,0,0
31/338/6523,387000,560000,0,0,308,0,0
31/338/6524,387000,560000,0,0,367,0,0
31/338/6522,385500,560000,0,0,329,0,0
31/338/6529,384300,555800,0,0,60,0,0
31/399/6500,384400,555600,25,0,0,0,0
31/186/6501,380300,558400,77,0,2,0,0
31/338/6533,381300,558400,0,0,84,0,0
31/411/6503,381200,558800,0,0,16,0,0
31/338/168,382500,555800,168,0,196,0,0
31/338/6003,383700,555600,0,0,6,0,0
31/367/6514,386400,563900,213,0,1746,0,0
31/367/63,387000,563600,83,0,2,0,0
31/386/11,386600,568500,53,0,0,0,0
31/386/6504,385500,570600,0,0,563,0,0
31/386/6503,385500,568900,54,0,195,0,0
12/273/6535,394500,547400,0,0,385,0,0
12/273/6534,395300,548500,0,0,604,0,0
31/373/6501,390600,559400,0,0,452,0,0
31/372/6510,390900,559200,0,0,500,0,0
12/210/6503,394500,547000,0,0,4,0,0
31/386/6507,385500,567500,50,0,499,0,0
31/531/6504,387500,567400,0,0,34,0,0
31/386/6506,386800,567400,0,0,60,0,0
31/371/6019,388200,568800,0,0,9,0,0
31/371/215,392300,556300,12,0,18,0,0
12/12/197,409200,527600,59,119,183,0,0
31/185/6511,388300,564400,81,0,568,0,0
31/373/20,393700,558800,103,0,442,0,0
31/378/6501,387700,571900,49,0,557,0,0
31/372/6517,392700,556500,0,0,42,0,0
31/402/6505,393900,557200,26,0,10,0,0
12/20/6507,414350,521150,0,0,100,0,0
48/533/6501,439500,506200,136,0,0,0,0
12/186/60,418600,545200,30,0,58,0,0
48/384/5000,397900,496700,0,0,94,0,0
48/410/8002,384900,491600,0,0,21,0,0
48/80/30,428100,499100,0,0,51,0,0
48/139/37,421500,495500,0,2,0,0,0
48/136/6000,419200,495700,0,0,0,3,0
48/139/6002,419300,496300,0,0,0,1,0
48/77/11,428400,502600,0,21,0,0,0
48/77/15,429200,502700,0,11,31,0,0
48/67/3,429400,502000,155,0,0,0,0
48/149/6501,466800,506700,37,0,164,0,0
48/480/6505,476600,507950,0,0,10,0,0
48/480/6506,476400,506600,3,0,0,0,0
48/491/6500,478000,510700,0,0,105,0,0
48/501/9015,484500,513500,48,0,23,0,0
48/474/6503,485600,513300,54,0,0,0,0
8/309/6502,369200,521400,52,0,495,0,0
8/395/6534,364500,517400,0,395,0,0,0
8/322/6513,368300,526900,64,0,126,0,0
8/315/6532,373000,512500,14,0,103,0,0
8/333/6524,373000,511800,12,0,706,0,0
31/386/46,387800,569700,0,0,146,0,0
12/31/6031,398200,541300,0,0,133,0,0
31/372/6513,389300,559700,34,0,273,0,0
31/372/6507,392300,553600,0,0,112,0,0
31/338/6000,381800,556800,114,0,77,0,0
31/371/216,390600,556100,33,0,482,0,0
31/386/3,409900,568300,2,0,0,0,0
31/386/6500,382000,568000,0,0,70,0,0
31/338/6541,382000,559000,17,0,146,0,0
31/338/30,382300,558300,10,0,76,0,0
31/386/6001,387100,568300,0,0,24,0,0
31/531/6505,378500,566200,18,0,58,0,0
31/185/6505,371000,564800,10,0,20,0,0
31/179/119,371500,564800,0,0,162,0,0
31/179/133,371300,564700,0,0,11,0,0
31/185/6507,381600,565000,2,0,211,0,0
31/367/6516,389200,563900,40,0,489,0,0
31/185/6512,371500,564200,3,0,192,0,0
31/367/6005,387700,566000,12,0,310,0,0
31/367/6003,386600,565500,0,0,100,0,0
31/367/6004,387200,565800,10,0,50,0,0
31/372/6516,395500,558000,12,0,348,0,0
31/372/6519,394500,558200,4,0,11,0,0
31/409/6503,390800,565700,74,0,0,0,0
31/378/6507,390600,569700,1,0,62,0,0
31/371/9070,390200,570600,0,0,191,0,0
31/372/6521,390800,554000,17,0,0,0,0
31/402/6507,394500,559000,0,0,31,0,0
31/402/6508,394400,559400,9,0,164,0,0
31/373/29,393900,558400,15,0,404,0,0
31/367/147,386800,565700,110,0,213,0,0
12/54/6500,411100,532900,0,0,400,0,0
12/14/39,394900,526300,0,0,2,0,0
8/417/6505,368500,521500,0,0,50,0,0
48/449/100,447200,501200,0,43,5,0,0
12/40/6000,417000,524100,0,0,2,2,0
12/273/6532,399000,541000,0,0,189,0,0
12/186/6520,413300,547000,0,0,68,0,0
31/69/6523,405200,586500,0,0,2,0,0
31/539/6507,373500,585300,0,0,1,0,0
48/393/6001,411600,492800,0,0,2,0,0
48/139/6000,418400,502000,0,0,25,0,0
4/756/54,469300,514300,0,0,50,0,0
48/480/6501,475700,507400,0,0,107,0,0
8/169/19,361400,537300,115,0,2228,0,0
8/309/136,366900,520300,181,0,92,0,0
8/309/137,368853,521451,0,0,47,0,0
8/309/150,369635,520703,0,0,130,1,0
8/309/168,367631,521556,0,0,203,0,0
8/313/27,373777,509555,0,0,1854,0,0
8/314/3,369400,524400,249,0,3761,0,0
8/314/4,368400,524000,134,0,1155,0,0
8/315/29,370350,510755,0,0,1405,2,0
8/315/32,367800,513000,241,0,1687,3,0
8/315/36,368000,513100,90,0,1030,0,0
8/315/38,370316,510468,245,0,1745,0,0
8/315/43,368700,510600,139,0,1789,7,0
8/315/55,370200,512800,230,0,2000,0,0
8/315/56,371300,511700,227,0,774,0,0
8/316/8,376700,513600,169,0,2904,0,0
8/316/10,377900,513400,229,0,215,0,0
8/316/14,376900,514600,39,0,606,0,0
8/316/15,376600,514700,82,0,260,0,0
8/316/20,376800,513300,255,0,443,0,0
8/316/25,377400,513500,335,0,675,0,0
8/316/26,376782,515294,114,0,400,0,0
8/316/33,377100,512800,52,0,875,0,0
8/317/5,379800,509800,86,0,1400,0,0
8/318/4,379400,515500,187,0,769,0,0
8/318/6,379700,515600,124,0,1449,0,0
8/327/18,384000,512900,0,0,460,0,0
8/321/21,364237,526431,0,0,1816,0,0
8/322/98,368300,521700,0,0,10,0,0
8/322/99,367774,522674,130,0,1240,0,0
8/323/20,378500,502700,10,0,604,0,0
8/324/11,366494,527736,40,0,130,0,0
8/326/2,363800,527700,78,0,1759,0,0
8/333/31,373900,514500,64,0,362,0,0
8/333/34,374800,515700,110,0,1934,0,0
8/333/39,371900,517400,66,0,409,0,0
8/333/40,374400,515300,282,0,426,0,0
8/333/51,373400,513800,188,0,863,0,0
8/334/4,376600,505300,0,0,73,0,0
8/335/1,378200,510600,19,0,299,0,0
8/335/17,378400,510500,136,0,932,0,0
8/333/55,371700,512900,142,0,877,0,0
8/335/16,378300,510600,119,0,2311,0,0
8/335/19,378510,510686,53,0,63,0,0
8/333/18,372900,516100,14,0,99,0,0
8/395/49,364500,517400,132,0,1347,0,0
8/395/50,362400,518400,208,0,945,0,0
8/398/2,363900,519400,273,0,103,0,0
8/398/8,362000,521400,43,0,273,0,0
8/398/16,363100,519800,37,0,693,0,0
8/398/23,362000,521500,97,0,0,0,0
8/398/35,361900,521300,0,0,159,0,0
8/395/57,363800,517300,216,0,784,0,0
12/273/6503,413400,535200,0,0,55,0,0
12/31/6534,413700,534900,0,0,47,0,0
4/646/83,475400,518500,0,0,922,0,0
4/646/85,478000,518800,0,0,479,0,0
4/646/86,476900,518100,0,0,0,2,0
4/646/122,474500,517900,11,8,54,3,0
4/646/124,472300,518300,0,0,4,0,0
4/646/7000,471100,515800,0,0,20,0,0
4/646/9015,467300,515300,12,0,0,0,0
4/652/125,464700,519700,0,0,2,0,0
4/652/9003,464100,514500,0,0,2619,0,0
4/652/9006,461000,517000,0,0,350,0,0
4/659/76,466800,516500,0,0,11,0,0
4/659/9018,468566,520439,0,0,0,2,0
4/660/109,468557,520415,0,0,0,2,0
4/660/171,468400,520700,28,0,0,2,0
4/754/29,446670,516140,23,0,207,0,0
4/755/10,440500,518900,223,0,0,0,0
4/755/46,443823,522866,1,0,0,0,0
4/755/55,444700,521200,0,0,1,1,0
4/755/9049,437513,518091,300,0,0,0,0
4/756/37,468906,513874,0,0,0,2,0
48/3/9,432300,493300,103,0,0,0,0
4/517/3,439400,518800,90,0,0,0,0
4/517/7,439200,518000,25,80,0,0,0
4/517/8,439900,517700,100,0,0,0,0
4/517/23,439200,517900,0,0,84,0,0
4/517/29,438910,518914,3,41,139,0,0
4/517/42,438323,518652,0,0,15,2,0
4/517/43,440042,518088,2,0,0,0,0
4/525/4,438900,520500,23,0,106,0,0
4/525/9,438100,519500,0,0,36,0,0
4/525/13,438500,519200,15,0,0,0,0
4/529/4,438246,522724,0,2436,0,0,0
4/529/8,437800,524200,0,1100,0,0,0
4/549/2,447800,530100,20,83,0,0,0
4/549/10,447600,530000,0,429,398,0,0
4/566/66,449400,528400,0,110,0,0,0
4/582/4,445000,525700,131,68,0,0,0
4/582/9,445100,525700,66,0,0,0,0
4/615/13,440676,509066,68,0,275,0,0
4/615/16,441300,509700,13,0,0,0,0
4/615/26,441300,509600,48,0,0,0,0
4/615/32,442960,508510,130,0,0,0,0
4/615/34,441500,509800,35,0,8,0,0
4/617/6,446300,512400,74,0,0,0,0
4/646/76,473200,518900,14,159,230,0,0
4/646/78,475000,517900,96,744,687,0,0
4/646/87,473900,513400,5,0,0,0,0
4/646/88,474400,513400,154,0,0,0,0
4/646/89,474600,513600,0,0,58,0,0
4/646/93,474600,518000,79,0,0,0,0
4/646/96,470100,515600,6,0,0,0,0
4/646/135,470600,519300,2,7,0,0,0
4/652/2,461900,515400,18,2923,1300,0,0
4/652/5,457000,516000,143,3443,0,0,0
4/660/103,468300,521500,40,0,0,0,0
4/660/104,469800,519900,90,0,332,0,0
4/660/108,468400,519400,23,0,0,0,0
4/755/8,440100,520100,43,0,0,0,0
4/755/18,444100,523100,2,0,0,0,0
4/755/21,442900,517800,28,0,0,0,0
4/755/38,439600,518600,17,0,0,0,0
4/755/43,439800,523800,20,7,0,0,0
4/756/24,468900,511900,293,0,1496,0,0
4/756/25,469700,513800,0,0,15,0,0
4/756/30,468900,514600,141,0,0,0,0
4/756/31,469000,514000,82,0,0,0,0
4/756/32,468200,514800,0,0,2,1,0
4/756/33,469500,512700,61,0,0,0,0
4/756/42,467700,515600,0,3848,0,0,0
4/756/44,467800,514800,114,0,0,0,0
4/756/49,465700,516200,10,0,0,0,0
4/756/52,467600,515600,107,0,0,0,0
4/756/55,469700,514100,864,0,0,0,0
4/756/56,468900,512600,85,0,205,0,0
12/1/47,405764,516891,0,0,7,0,0
12/1/7000,406156,515426,0,0,0,2,0
12/3/6,412600,524200,0,0,10,0,0
12/3/12,410893,524293,46,0,296,0,0
12/3/15,411600,524200,141,0,0,0,0
12/3/19,412000,523500,151,0,224,0,0
12/3/20,412500,524500,57,0,752,0,0
12/3/42,412200,523700,39,0,0,0,0
12/3/66,413100,523800,5,0,0,0,0
12/4/4,398700,523700,81,0,1572,0,0
12/4/7,400900,523300,59,0,58,0,0
12/4/12,397800,525200,48,0,285,0,0
12/4/18,399300,525200,48,0,327,0,0
12/4/19,399200,524200,88,0,19,0,0
12/4/22,398800,524200,0,0,90,3,0
12/4/24,400100,523500,0,0,558,0,0
12/4/25,398300,524900,0,0,328,0,0
12/4/29,400700,522200,43,0,556,0,0
12/4/34,400800,523200,95,0,116,0,0
12/4/35,397900,525000,32,0,158,0,0
12/4/67,398900,524800,126,0,1161,0,0
12/4/76,400400,522900,79,0,555,0,0
12/4/77,398200,525400,3,719,111,0,0
12/4/79,400645,529495,0,0,184,0,0
12/4/80,399700,523700,0,0,327,0,0
12/4/82,400980,531223,237,0,3202,0,0
12/5/11,382000,533000,69,0,622,0,0
12/5/13,388800,529600,50,0,684,0,0
12/5/15,385800,530800,59,0,216,0,0
12/5/22,388300,530100,81,0,330,0,0
12/5/23,386300,529500,46,0,385,0,0
12/5/26,388300,529500,20,0,141,0,0
12/5/32,386300,530600,67,0,244,1,0
12/5/35,383500,532400,22,0,265,2,0
12/5/36,382400,532400,66,0,510,0,0
12/5/37,388500,529300,40,0,294,0,0
12/5/38,383200,531300,23,0,790,0,0
12/5/43,388300,529600,81,0,1233,0,0
12/5/44,387700,528700,58,0,359,0,0
12/5/51,388500,530500,0,0,166,0,0
12/5/55,389100,529000,42,0,339,0,0
12/8/5,416800,521800,102,0,179,0,0
12/8/6,416800,521900,182,0,447,0,0
12/8/11,417800,522200,0,0,162,0,0
12/9/3,416200,521600,15,0,0,0,0
12/9/17,417178,520877,112,0,493,0,0
12/9/18,417500,519900,142,0,0,0,0
12/9/23,416900,521300,42,0,0,0,0
12/9/24,417300,520600,73,0,211,0,0
12/9/25,416900,520700,42,0,0,0,0
12/9/27,416600,521200,38,0,102,0,0
12/9/31,416900,520800,0,0,18,0,0
12/10/1,409800,523900,53,0,365,0,0
12/10/2,408200,523800,34,0,168,0,0
12/10/7,408100,524900,26,0,0,0,0
12/12/105,407681,525940,58,0,0,5,0
12/12/123,411400,525700,14,0,19,0,0
12/12/125,409400,524800,0,0,20,0,0
12/12/128,411300,525900,6,0,204,0,0
12/12/130,407900,525900,314,0,725,0,0
12/12/135,408800,525900,43,0,0,4,0
12/12/144,410700,525600,79,0,956,0,0
12/12/163,411100,525200,0,0,438,0,0
12/12/184,408300,525400,0,0,0,31,0
12/12/185,408998,525649,52,0,683,0,0
12/12/191,410400,526500,26,0,0,0,0
12/12/193,410700,526700,45,0,0,0,0
12/12/198,411800,525700,0,0,26,0,0
12/12/200,412000,525900,33,0,0,0,0
12/12/201,411400,526500,31,0,0,0,0
12/13/1,405500,518500,230,0,311,6,0
12/13/2,404800,519300,78,0,485,0,0
12/13/8,401800,520300,32,0,162,0,0
12/13/9,406300,521600,144,0,624,0,0
12/13/13,403000,520200,195,0,1173,0,0
12/13/17,403800,521600,174,0,1482,0,0
12/13/18,403200,521300,31,0,517,1,0
12/13/28,406800,521400,154,0,0,0,0
12/13/30,402800,519200,155,0,258,0,0
12/13/63,405300,519900,0,1,14,0,0
12/13/82,405600,519600,29,0,302,0,0
12/13/7000,404700,519300,0,0,44,0,0
12/14/1,395200,526300,9,0,134,6,0
12/14/8,394300,526000,16,0,0,0,0
12/14/9,394500,525500,64,0,1034,0,0
12/14/10,396800,525500,70,0,682,0,0
12/14/15,393400,526500,22,0,0,0,0
12/18/43,413741,521124,19,0,0,0,0
12/18/49,412500,520200,0,0,1350,0,0
12/18/51,413500,520300,0,0,39,0,0
12/18/54,412900,520600,5,0,668,11,0
12/18/56,407975,521404,3,0,476,0,0
12/18/57,412200,519800,0,0,193,0,0
12/18/59,412823,520444,10,0,9,0,0
12/18/61,410644,520276,10,0,0,0,0
12/19/7,407300,518900,347,0,0,0,0
12/19/9,408700,520900,93,0,1244,0,0
12/19/11,410000,519800,219,0,0,0,0
12/19/46,407100,520300,192,0,1647,0,0
12/19/55,407259,518135,0,0,40,0,0
12/19/56,407200,518400,0,0,394,0,0
12/19/59,407100,518800,29,0,0,0,0
12/20/5,414746,522300,259,0,0,0,0
12/20/7,415400,522300,0,0,346,0,0
12/21/1,408158,515748,157,950,879,0,0
12/21/2,407200,515500,259,0,1599,0,0
12/21/4,406600,515100,153,81,789,0,0
12/21/7,408600,516500,213,0,0,0,0
12/21/11,408900,515100,0,0,1,0,0
12/21/12,409100,515200,37,63,312,0,0
12/22/20,411300,516100,110,0,1205,10,0
12/22/7000,409400,515200,0,12,0,0,0
12/23/11,412900,515400,203,0,0,0,0
12/23/18,414300,517300,130,0,0,0,0
12/23/24,415000,517400,152,0,0,0,0
12/23/32,412198,517167,37,0,0,0,0
12/24/1,406400,525300,0,0,302,0,0
12/24/10,406392,527582,142,0,151,0,0
12/24/17,405900,525500,8,0,19,0,0
12/24/20,405600,525700,121,0,1116,0,0
12/24/24,407300,526000,169,0,0,0,0
12/31/184,426600,531300,0,0,767,0,0
12/31/271,420900,528200,6,0,40,0,0
12/31/311,417800,529900,92,1,21,0,0
12/31/336,417700,529400,84,0,0,0,0
12/31/352,417700,529500,44,0,0,0,0
12/31/362,420900,526400,4,0,0,0,0
12/31/365,414200,531300,0,69,106,0,0
12/31/371,421100,533400,11,0,0,0,0
12/31/372,412500,524100,10,0,0,0,0
12/31/390,422700,532200,3,0,0,0,0
12/31/398,419200,535300,45,0,2213,0,0
12/31/408,414400,536500,44,0,772,0,0
12/31/466,414900,531400,2,0,0,0,0
12/31/468,416400,536100,0,0,9,0,0
12/31/479,416200,539700,60,0,397,0,0
12/31/482,416500,532900,29,0,0,0,0
12/31/483,417700,532300,5,0,0,0,0
12/31/485,418204,532394,18,0,563,0,0
12/31/488,418300,535700,2,0,46,0,0
12/31/489,420300,536100,4,0,344,0,0
12/31/491,418300,535600,0,0,56,0,0
12/31/498,417100,531700,5,0,0,0,0
12/31/502,418800,526600,0,0,32,1,0
12/40/188,411900,527900,169,0,0,0,0
12/40/189,415800,526100,46,48,244,0,0
12/40/203,416100,528900,28,0,0,0,0
12/40/219,413500,528200,8,1,0,0,0
12/40/225,416000,525200,0,0,87,0,0
12/40/230,413300,527900,0,0,88,0,0
12/40/231,416076,525785,11,0,0,0,0
12/40/233,415667,527467,12,0,0,0,0
12/41/1,412200,530700,78,0,1231,0,0
12/41/7,412117,531016,5,0,0,0,0
12/41/13,412600,529700,89,0,1114,0,0
12/41/16,412500,529800,77,0,127,0,0
12/41/26,411421,530628,3,0,376,0,0
12/41/32,411900,529800,68,0,554,0,0
12/41/37,410300,530700,23,0,614,0,0
12/41/43,411600,531100,6,0,0,0,0
12/41/58,411400,531200,3,0,0,0,0
12/41/101,411900,531100,15,0,0,0,0
12/41/104,412100,530500,21,0,249,0,0
12/41/105,409645,528263,9,0,336,0,0
12/41/107,413000,530700,0,0,103,0,0
12/53/5,422400,525700,42,0,0,0,0
12/53/17,420900,526500,6,0,103,0,0
12/53/22,423897,527723,23,0,0,0,0
12/53/62,422300,527400,0,4,0,0,0
12/53/121,422000,526300,0,0,0,2,0
12/53/7000,424400,528100,5,1,0,1,0
12/54/2,410000,529600,190,0,1556,0,0
12/54/10,409900,529000,0,0,8,0,0
12/54/16,409700,532200,125,0,282,0,0
12/54/17,412600,532000,102,0,0,0,0
12/54/29,410800,531800,22,0,103,0,0
12/54/32,409400,533500,101,0,281,8,0
12/54/64,404763,529221,43,0,945,0,0
12/54/86,410400,534500,162,0,0,0,0
12/55/3,416944,525008,159,0,1008,0,0
12/55/5,417500,523700,236,0,618,0,0
12/55/18,417100,526600,0,0,60,0,0
12/55/21,416772,527021,35,21,25,0,0
12/55/23,416809,527041,42,0,285,0,0
12/55/44,415821,526705,0,0,445,0,0
12/55/57,419500,525400,22,0,287,0,0
12/55/58,420200,525500,66,0,742,0,0
12/55/78,416772,527560,70,0,228,0,0
12/55/121,416900,529000,9,0,0,0,0
12/55/126,416500,527900,0,0,0,2,0
12/57/5,426200,529100,2,0,0,0,0
12/57/8,428300,528800,14,0,37,0,0
12/59/2,442100,537900,50,0,0,0,0
12/59/44,441500,537600,9,0,0,0,0
12/59/45,440700,538500,0,0,243,0,0
12/60/11,442800,545100,6,0,0,0,0
12/60/26,442696,544665,63,0,0,0,0
12/60/38,443900,544700,159,0,0,0,0
12/60/52,443700,545400,0,3,0,2,0
12/60/74,444400,544100,25,0,0,0,0
12/61/2,438200,543200,111,0,1,0,0
12/61/5,436400,544000,58,0,0,0,0
12/61/7,437500,544600,45,0,0,0,0
12/61/23,437500,542200,37,0,0,0,0
12/61/47,439400,542700,43,0,0,0,0
12/61/48,438600,544100,56,0,120,0,0
12/61/51,435500,542400,863,0,0,0,0
12/61/60,436900,542000,40,0,385,0,0
12/61/61,437800,543400,5,0,0,0,0
12/61/62,437300,542300,34,18,0,1,0
12/61/64,438000,543500,0,0,6,0,0
12/61/65,437900,543400,0,0,8,17,0
12/62/5,443100,535400,149,0,0,0,0
12/62/11,442100,534400,92,0,338,0,0
12/62/14,441200,535500,76,0,142,0,0
12/62/18,440200,535600,28,38,2211,0,0
12/62/22,440600,536100,89,0,64,0,0
12/62/40,442000,536400,243,0,178,0,0
12/62/41,441996,536485,43,0,0,0,0
12/62/44,442062,536439,0,0,485,0,0
12/62/62,440700,536700,99,0,0,0,0
12/62/72,442500,536400,64,0,0,0,0
12/62/75,441700,534600,155,0,620,0,0
12/62/76,443200,536100,32,0,354,0,0
12/63/5,434300,536300,59,700,308,0,0
12/63/13,436400,536300,189,0,203,0,0
12/63/14,434000,536100,66,0,120,0,0
12/63/15,434900,536400,0,0,140,0,0
12/63/22,434348,536201,0,0,0,11,0
12/64/1,444974,538461,43,0,0,0,0
12/64/16,445500,537300,63,0,0,0,0
12/70/11,438100,533000,45,0,0,0,0
12/70/14,437900,533400,21,0,0,0,0
12/70/55,436600,533500,41,177,0,0,0
12/70/59,438511,534577,138,9,1269,3,0
12/71/4,440000,534600,282,0,3490,0,0
12/71/16,439700,533000,202,2,1268,0,0
12/71/57,439800,534700,0,0,4,0,0
12/73/9,416800,548400,19,0,0,0,0
12/74/1,421817,551955,131,0,0,0,0
12/84/4,433500,519400,39,0,0,0,0
12/84/6,431427,517560,0,0,362,0,0
12/84/7,431498,517940,42,901,0,0,0
12/86/1,429500,521100,216,0,424,0,0
12/86/4,431090,522254,130,0,280,0,0
12/86/11,430300,519900,243,0,0,0,0
12/86/13,431100,519400,239,126,808,0,0
12/86/19,431400,520700,125,0,0,0,0
12/86/21,430800,520300,137,0,0,0,0
12/86/26,429685,520366,1,0,0,0,0
12/87/1,428600,520500,0,0,99,0,0
12/87/16,428600,520600,0,0,6,0,0
12/87/34,428500,520400,0,0,5,0,0
12/87/37,427700,520300,6,0,107,0,0
12/87/40,426300,520500,0,0,12,0,0
12/87/41,428700,519600,10,0,0,0,0
12/87/43,426156,520002,0,0,5,0,0
12/93/143,425671,523385,105,0,0,0,0
12/93/160,421800,522600,0,0,28,0,0
12/93/162,423600,522400,13,0,0,0,0
12/93/166,420800,523500,0,0,6,0,0
12/93/7000,422959,522799,10,0,212,0,0
12/94/5,423500,515300,64,0,116,0,0
12/94/6,423100,515200,0,1633,391,0,0
12/94/12,422700,515200,0,0,103,0,0
12/95/1,421968,521258,59,0,509,0,0
12/95/8,422600,521800,20,0,239,0,0
12/95/11,421900,522400,13,1,41,0,0
12/100/15,435300,513400,4,0,112,0,0
12/100/17,435100,512400,75,0,0,0,0
12/100/18,435500,514100,305,0,0,0,0
12/100/19,436200,511600,31,0,64,2,12
12/100/64,435700,512300,37,0,143,0,0
12/100/79,435500,512900,8,0,0,0,0
12/100/80,435600,513400,13,0,0,0,0
12/100/81,437000,513800,0,0,8,28,0
12/101/1,420900,517600,122,0,188,0,0
12/101/7,419800,516300,79,0,0,0,0
12/104/9,432100,511400,167,0,538,0,0
12/104/10,433300,509300,100,1388,0,0,0
12/104/12,433600,510600,47,0,489,0,0
12/104/14,433626,512566,140,900,0,0,0
12/110/8,427700,518700,137,0,0,0,0
12/110/21,428900,519300,146,0,553,0,0
12/116/23,416800,541100,0,0,333,0,0
